A13.PS.19416;2019-09-23T15:09:00.000+02:00;49.496376;6.1058545;outboundFromTown;A13;unknown;null;0;0.0
A13.SP.886;2019-09-23T15:09:00.000+02:00;49.55519;5.9031863;outboundFromTown;A13;unknown;null;0;0.0
A13.PS.3111;2019-09-23T15:09:00.000+02:00;49.539646;5.9219556;inboundTowardsTown;A13;freeFlow;110.0;1507;4.0
A13.SP.7944;2019-09-23T15:09:00.000+02:00;49.51881;5.972471;outboundFromTown;A13;freeFlow;97.0;2002;3.0
A13.PS.7231;2019-09-23T15:09:00.000+02:00;49.524517;5.9680715;inboundTowardsTown;A13;freeFlow;108.0;1833;4.0
A13.PS.38620;2019-09-23T15:09:00.000+02:00;49.483334;6.337556;outboundFromTown;A13;freeFlow;104.0;999;3.0
A13.PTMOS.33066;2019-09-23T15:09:00.000+02:00;49.5161;6.2835035;outboundFromTown;A13;congested;68.0;1285;3.0
A13.PS4.50;2019-09-23T15:09:00.000+02:00;null;null;null;A13;freeFlow;87.0;110;0.0
A13.PS.40792;2019-09-23T15:09:00.000+02:00;49.478374;6.3648233;outboundFromTown;A13;freeFlow;123.0;641;1.0
A13.PS.17097;2019-09-23T15:09:00.000+02:00;49.50014;6.0746946;outboundFromTown;A13;freeFlow;114.0;1894;3.0
A13.SP.28585;2019-09-23T15:09:00.000+02:00;49.511593;6.22445;inboundTowardsTown;A13;freeFlow;135.0;903;1.0
A13.STAEP.4962;2019-09-23T15:09:00.000+02:00;49.530945;5.9419136;outboundFromTown;A13;freeFlow;113.0;1992;7.0
A13.PS.11615;2019-09-23T15:09:00.000+02:00;49.516613;6.0087705;outboundFromTown;A13;freeFlow;92.0;2079;9.0
A13.SP.3111;2019-09-23T15:09:00.000+02:00;49.53969;5.9220843;outboundFromTown;A13;freeFlow;110.0;1801;4.0
A13.PS.37030;2019-09-23T15:09:00.000+02:00;49.49339;6.322593;outboundFromTown;A13;freeFlow;134.0;285;0.0
